转发微博,易学伏明奇,2020年01月02日06:59 来自Android客户端,https://weibo.com/2812969717?refer_flag=1001030103_,4456179989935529,2812969717,持续互动,2020-01-02 07:03:42,人脉妈妈
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋中到底是哪儿！属于晋中的多了去了！况且我们平常不说自己是晋中的，我们都是直接上地名的！,2020-01-28 10:10:11,·CiCi-琛·
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,吕梁哪的了，吕梁十三个县市区了，可不可以具体点,2020-01-28 09:41:37,锦衣素袖
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,侯马稳住！,2020-01-28 09:35:47,总他妈想太多
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,山西加油🙏,2020-01-28 09:35:41,宋健_
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,能不能公布一下具体信息，好歹说一下是哪个区，哪个县，几号回来的，是从武汉回来的 还是接触过武汉的，能不能说清楚，别总是遮遮掩掩的，搞得人心惶惶的啊,2020-01-28 09:13:26,南栀倾寒-萌
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,我们这每个街道村里都封了,2020-01-28 09:02:16,寒冰儿ice
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,就不能学学别人把信息公布出来吗？含糊其辞是干什么呢？@山西发布,2020-01-28 08:58:50,王源源爱睡觉
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,求数据透明化，求领导公开化。,2020-01-28 08:41:26,东方记忆
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,🙏🙏🙏🙏,2020-01-28 08:32:57,是仙女恋恋吖
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,啊！大早上的,2020-01-28 08:29:53,抱着奶泡森打盹
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,太原 吕梁具体哪啊,2020-01-28 08:26:42,用户六十一号
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,忻州挺住！！！,2020-01-28 08:04:09,小郭同学要平安喜乐
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋中能不能说一下是哪里?平遥吗,2020-01-28 08:01:40,XHK06CL
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,长治挺住啊🙏🙏🙏,2020-01-28 07:57:05,Monkey·D·鹿飞
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,希望我曾经的那个女孩安全,2020-01-28 07:41:01,棉被是你的么
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,晋中哪里啊[悲伤]每天担惊受怕的,2020-01-28 07:33:30,抹茶味的橙
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,跪求公布具体信息,2020-01-28 07:29:21,巴巴了比波
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,太原哪的啊！！！,2020-01-28 07:27:17,阿培QAQ
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,山西加油💪,2020-01-28 07:27:17,mango西瓜冰
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,都在运城的小区里封了几天了，快无聊死了。希望疫情能早日结束啊。,2020-01-28 07:16:40,守护赖美云的微笑
#疫情联防联控实时播报#【#山西新增确诊病例7例#】1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒​展开c,央视新闻,2020年01月28日06:56 来自微博weibo.com,https://weibo.com/2656274875?refer_flag=1001030103_,4465601370626478,2656274875,👍,2020-01-28 07:16:05,快乐金帛
